show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Index,IMDB_Rating,year_added
s1193,Movie,The Present,Farah Nabulsi,"Saleh Bakri, Maryam Kanj, Maryam Kamiel Basha, Ameer Khlawe, Ala' Hanani, Malak Abu Ghraibeh, Karam Elayyan, Leila Mouammar, Angie Saba","United Kingdom,",2021-03-18,2020,TV-MA,24 min,"Dramas, International Movies","Yusuf and his daughter set out to buy his wife an anniversary gift, a gesture demanding much patience and negotiation skills in the West Bank.",1192,5.7,2021.0
s1191,Movie,Skylines,Liam O'Donnell,"Lindsey Morgan, Jonathan Howard, Daniel Bernhardt, Rhona Mitra, James Cosmo, Yayan Ruhian, Alexander Siddig, Cha-Lee Yoon, Ieva Andrejevaite, Jeremy Fitzgerald","United Kingdom, United States",2021-03-18,2020,R,113 min,Action & Adventure,"When a mysterious alien virus begins to endanger humanity, an elite team of soldiers launches into space to end the threat for good.",1190,4.8,2021.0
s1192,Movie,The Fluffy Movie,"Manny Rodriguez, Jay Lavender",Gabriel Iglesias,United States,2021-03-18,2014,PG-13,101 min,Stand-Up Comedy,"Comedian Gabriel Iglesias takes the stage in San Jose, California, for a stand-up performance featuring wild stories and even wilder impersonations.",1191,7.2,2021.0
s1189,Movie,Get the Goat,Vitor Brandt,"Matheus Nachtergaele, Edmilson Filho, LetÃ­cia Lima, Leandro Ramos, Evelyn Castro, ValÃ©ria Vitoriano, Victor Allen, Renan Medeiros, Eyrio Okura, JÃ©ssica Tamochunas, Marcondes FalcÃ£o, Juliano CazarrÃ©",Brazil,2021-03-18,2021,TV-14,98 min,"Action & Adventure, Comedies, International Movies","Two hapless cops find themselves in over their heads as they cross paths with dangerous criminals while searching for Celestina, a beloved goat mascot.",1188,6.1,2021.0
s1188,Movie,Deadly Illusions,Anna Elizabeth James,"Kristin Davis, Dermot Mulroney, Greer Grammer, Shanola Hampton, Marie Wagenman, Shylo Molina, Abella Bala, Shaun Wu",United States,2021-03-18,2021,R,115 min,Thrillers,"After a bestselling novelist suffering from writer's block hires a new nanny for her children, the line between fiction and reality starts to blur.",1187,3.8,2021.0
s1187,TV Show,B: The Beginning,,"Hiroaki Hirata, Yuki Kaji, Asami Seto, Hiroki Touchi, Minoru Inaba, Ami Koshimizu, Toshiyuki Toyonaga, Shintaro Tanaka, Atsushi Goto, Toshiyuki Morikawa, Kaito Ishikawa, Satomi Sato, Yu Kitada, Mitsuki Saiga, Kazuya Nakai, Nozomi Kameda, Makoto Awane",Japan,2021-03-18,2021,TV-MA,2 Seasons,"Anime Series, Crime TV Shows, International TV Shows","Genius investigator Keith Flick rejoins the royal police force just as serial killer ""B"" emerges. Mysterious youth Koku may be an ally, or a target.",1186,7.1,2021.0
s1195,Movie,Catch.er,Walter Taylaur,"OC Ukeje, Blossom Chukwujekwu, Alexx Ekubo, Beverly Naya, Tope Tedela, Gbenro Ajibade, Omowunmi Dada, Kiki Omeili, Wofai Fada",Nigeria,2021-03-17,2017,TV-14,80 min,"Dramas, International Movies, Thrillers","A man becomes the prime suspect in his wife's murder, but the police investigation soon widens to other potential culprits with hidden motives.",1194,6.7,2021.0
s1196,Movie,Operation Varsity Blues:Â TheÂ CollegeÂ AdmissionsÂ Scandal,Chris Smith,Matthew Modine,United States,2021-03-17,2021,R,100 min,Documentaries,Reenactments drive this documentary investigating the mastermind behind a scam to get the kids of rich and famous families into top US universities.,1195,6.9,2021.0
s1197,TV Show,Under Suspicion: Uncovering the Wesphael Case,Alain Brunard,,Belgium,2021-03-17,2021,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows","This docuseries follows the high-profile case of Belgian politician Bernard Wesphael, who was accused of murdering his wife in 2013.",1196,6.3,2021.0
s1198,Movie,Get on Up,Tate Taylor,"Chadwick Boseman, Nelsan Ellis, Dan Aykroyd, Viola Davis, Lennie James, Fred Melamed, Craig Robinson, Jill Scott, Octavia Spencer, Jacinte Blankenship","United Kingdom, United States",2021-03-16,2014,PG-13,139 min,"Dramas, Music & Musicals",Music legend James Brown makes a turbulent journey from humble origins to superstardom as the Godfather of Soul in this biopic starring Chadwick Boseman.,1197,6.9,2021.0
s1199,Movie,RebellComedy: Straight Outta the Zoo,Ladislaus Kiraly,"Khalid Bounouar, Alain Frei, Babak Ghassim, Benaissa Lamroubal, Salim Samatou, Hany Siam, Ususmango, DJ Wati",Germany,2021-03-16,2021,TV-MA,74 min,Stand-Up Comedy,"The comics of RebellComedy take the stage and tackle mistaken identities, geriatric influencers, our flawed perceptions of animals and more.",1198,4.5,2021.0
s1200,Movie,Savages,Oliver Stone,"Taylor Kitsch, Aaron Taylor-Johnson, Blake Lively, John Travolta, Benicio Del Toro, Salma Hayek, DemiÃ¡n Bichir, Sandra EcheverrÃ­a, Emile Hirsch, JoaquÃ­n CosÃ­o, Ali Wong",United States,2021-03-16,2012,R,131 min,"Dramas, Thrillers","With the help of a shady DEA agent, two weed entrepreneurs take on a merciless cartel leader who wants in on their business and kidnaps their lover.",1199,6.4,2021.0
s1201,TV Show,Waffles + Mochi,,"Michelle Zamora, Russ Walko, Michelle Obama, Jonathan Kidder, Diona Elise Burnett, Taleia Gilliam, Lyric Lewis, Andy Hayward, Piotr Michael, George Konner",United States,2021-03-16,2021,TV-Y,1 Season,Kids' TV,Curious puppet pals Waffles and Mochi travel the world exploring the wonders of food and culture while learning how to cook with fresh ingredients.,1200,7.4,2021.0
s1205,Movie,The Last Blockbuster,Taylor Morden,,United States,2021-03-15,2020,TV-14,87 min,Documentaries,"This nostalgic documentary reveals the real story of Blockbuster's demise, and how one last location in Oregon keeps the spirit of a bygone era alive.",1204,6.7,2021.0
s1207,TV Show,Zero Chill,,"Grace Beedie, Dakota Benjamin Taylor, Jade Ma, Jeremias Amoore, Leonardo Fontes, Anastasia ChocholatÃ¡, Sarah-Jane Potts, Doug Rao, Tanja RibiÄ, Oscar Skagerberg, Jerry Kwarteng",United Kingdom,2021-03-15,2021,TV-G,1 Season,"British TV Shows, Kids' TV, TV Dramas","Talented teen figure skater Kayla is forced to leave everything behind when her family follows her twin brother, Mac, to a prestigious hockey academy.",1206,5.7,2021.0
s1206,TV Show,The Lost Pirate Kingdom,,"James Oliver Wheatley, Sam Callis, Thomas Padley, Evan Milton, Samuel Collings, Miles Yekinni, Jack Waldouck, Mia Tomlinson, Kevin Howarth, Mark Gillis, George Watkins, Derek Jacobi","United States, United Kingdom",2021-03-15,2021,TV-MA,1 Season,"Docuseries, Science & Nature TV, TV Action & Adventure",The real-life pirates of the Caribbean violently plunder the world's riches and form a surprisingly egalitarian republic in this documentary series.,1205,6.6,2021.0
s1203,Movie,C/O Kaadhal,Hemambar Jasti,"Deepann, Vetri, Mumtaz Sorcar, Ayra, Karthik Rathnam, Sonia Giri, Nishesh, Shwetha",India,2021-03-15,2021,TV-14,131 min,"Dramas, International Movies, Romantic Movies","Cutting across conventions and expectations, four brave love stories blossom in this Tamil remake of the 2018 Telugu film ""Care of Kancharapalem.â",1202,7.6,2021.0
s1204,Movie,The BFG,Steven Spielberg,"Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement, Rebecca Hall, Rafe Spall, Bill Hader, Ãlafur Darri Ãlafsson, Adam Godley, Michael Adamthwaite, Daniel Bacon, Jonathan Holmes, Chris Gibbs, Paul Moniz de Sa","United States, India, United Kingdom",2021-03-15,2016,PG,118 min,"Children & Family Movies, Dramas",A little orphan meets up with a kind giant who's supposed to eat her but instead protects her from some truly horrible giants who terrorize them both.,1203,6.3,2021.0
s1202,TV Show,Abla Fahita: Drama Queen,,"Bassem Samra, Donia Maher, Zeina Mansour, Osama Abdallah, Mohamed El Swisi, Rehab Hussien",Egypt,2021-03-15,2021,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Comedies","Falsely incriminated, Abla Fahita is separated from her kids, but the self-indulgent diva will stop at nothing to redeem herself and reunite her family.",1201,6.5,2021.0
s1208,Movie,Audrey,Helena Coan,Audrey Hepburn,,2021-03-14,2020,TV-14,101 min,Documentaries,"An intimate portrait of legendary Hollywood actress, fashion icon and humanitarian Audrey Hepburn, who stood for love above all else.",1207,8.2,2021.0
s1215,Movie,Quiet,Luis Alejandro PÃ©rez,"Max Salgado, RenÃ© Miranda, Ignacia Uribe, Javier Castillo, Steevens Benjamin, AndrÃ©s Rebolledo, Alejandro Trejo",,2021-03-12,2020,TV-MA,103 min,"Dramas, International Movies, Music & Musicals",The lives of three Chilean teenage misfits converge as they try to find their place in an unequal society through hip-hop and lasting friendships.,1214,6.5,2021.0
s1220,Movie,You're Everything To Me,Tolga Ãrnek,"Tolga Ãevik, Cengiz Bozkurt, Melis Birkan, Tuna Ãevik",Turkey,2021-03-12,2016,TV-PG,107 min,"Comedies, Dramas, Independent Movies","When an old fling shows up with their infant child, a dallying man-child must take on the role of father and create a fairytale world for his daughter.",1219,6.2,2021.0
s1219,Movie,YES DAY,Miguel Arteta,"Jennifer Garner, Edgar RamÃ­rez, Jenna Ortega, Julian Lerner, Everly Carganilla, Tracie Thoms, Fortune Feimster, Nat Faxon, Arturo Castro",United States,2021-03-12,2021,PG,90 min,"Children & Family Movies, Comedies",A mom and dad who usually say no decide to say yes to their kids' wildest requests â with a few ground rules â on a whirlwind day of fun and adventure.,1218,5.7,2021.0
s1218,TV Show,The One,,"Hannah Ware, ZoÃ« Tapper, Dimitri Leonidas, Amir El-Masry, Lois Chimimba, Eric Kofi-Abrefa, Pallavi Sharda, Jana PÃ©rez, Diarmaid Murtagh, Gregg Chillin, Wilf Scolding, Stephen Campbell Moore, Simone Kirby, Albano JerÃ³nimo, Eduardo Lloveras, Miguel Amorim",United Kingdom,2021-03-12,2021,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows","Love â and lies â spiral when a DNA researcher helps discover a way to find the perfect partner, and creates a bold new matchmaking service.",1217,4.6,2021.0
s1217,Movie,Romantik Komedi 2: BekarlÄ±Äa Veda,Erol Ãzlevi,"Sinem Kobal, Engin Altan DÃ¼zyatan, Sedef AvcÄ±, Cemal HÃ¼nal, Burcu Kara, GÃ¼rgen Ãz, ÃykÃ¼ Ãelik, GÃ¶kÃ§e Ãzyol",Turkey,2021-03-12,2013,TV-MA,105 min,"Comedies, International Movies, Romantic Movies","Didem tries everything to get actor Cem to propose to her, but he's got other things on his mind: a beautiful new co-star and a secret bachelor party.",1216,5.2,2021.0
s1216,Movie,Romantik Komedi,Ketche,"Sedef AvcÄ±, Cemal HÃ¼nal, BegÃ¼m KÃ¼tÃ¼k, Engin Altan DÃ¼zyatan, Sinem Kobal, GÃ¼rgen Ãz, Burcu Kara, Kubilay PenbeklioÄlu",Turkey,2021-03-12,2010,TV-MA,110 min,"Comedies, International Movies, Romantic Movies","Bored with her life and inspired by a friend's wedding, Esra quits her job and dumps her boyfriend, leading to a series of romantic misadventures.",1215,5.3,2021.0
s1212,Movie,Mucize,Mahsun KÄ±rmÄ±zÄ±gÃ¼l,"Talat Bulut, Mert Turak, Mahsun KÄ±rmÄ±zÄ±gÃ¼l, Erdem Yener, Erol DemirÃ¶z, Ali SÃ¼rmeli, Meral Ãetinkaya, BÃ¼Åra Pekin",Turkey,2021-03-12,2015,TV-14,136 min,"Dramas, International Movies","Sent away from his family to a remote mountain town, teacher Mahir helps the villagers build a school â and inspires a path to hope for them all.",1211,7.0,2021.0
s1214,TV Show,Paradise PD,,"Tom Kenny, David Herman, Sarah Chalke, Kyle Kinane, Dana Snyder, Cedric Yarbrough, Grey Griffin, John DiMaggio, Roger Black, Waco O'Guin",United States,2021-03-12,2021,TV-MA,3 Seasons,TV Comedies,"An eager young rookie joins the ragtag small-town police force led by his dad as they bumble, squabble and snort their way through a big drug case.",1213,6.8,2021.0
s1213,Movie,Paper Lives,Can Ulkay,"ÃaÄatay Ulusoy, Emir Ali DoÄrul, Ersin ArÄ±cÄ±, Turgay TanÃ¼lkÃ¼, Selen ÃztÃ¼rk, Osman Ä°skender Bayer, Tomris Ãetinel, Volkan ÃalÄ±Åkan, Mehmet Bahattin GenÃ§, OkÅan BÃ¼yÃ¼k",Turkey,2021-03-12,2021,TV-MA,97 min,"Dramas, International Movies","In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",1212,6.6,2021.0
s1209,Movie,Ãarsi Pazar,Muharrem GÃ¼lmez,"Erdem Yener, Ayhan TaÅ, Emin Olcay, Muharrem GÃ¼lmez, Elif Nur KerkÃ¼k, TarÄ±k PapuÃ§Ã§uoÄlu, Suzan Aksoy, DoÄa KonakoÄlu, Esin Eden, Deniz Ãzerman",Turkey,2021-03-12,2015,TV-MA,97 min,"Comedies, International Movies",The slacker owner of a public bath house rallies his community to save it when a big developer comes to town to close it down and open a new mall.,1208,5.3,2021.0
s1211,TV Show,Love Alarm,,"Kim So-hyun, Jung Ga-ram, Song Kang, Ko Min-si, Z. Hera, Shin Seung-ho, Lee Jae-eung, Song Sun-mi",South Korea,2021-03-12,2021,TV-MA,2 Seasons,"International TV Shows, Korean TV Shows, Romantic TV Shows","In a world where an app alerts people if someone in the vicinity likes them, Kim Jojo experiences young love while coping with personal adversities.",1210,6.6,2021.0
s1210,Movie,Just In Time,Dolapo Adeleke,"Sarah Hassan, Stycie Waweru, Mawuli Gavor, Pierra Makena, Eve D'Souza, Christabel Jazz Mistri, Martin Githinji, Lydia Gitachu, Kagwe Mungai, Blessing Lung'Aho",Kenya,2021-03-12,2020,TV-G,92 min,"Comedies, Dramas, International Movies",A meticulous clerk for a bookstore that has just been shuttered suddenly finds herself taking care of her cousin's witty 11-year-old daughter.,1209,7.0,2021.0
s1221,Movie,Coven of Sisters,Pablo AgÃ¼ero,"Alex BrendemÃ¼hl, Amaia Aberasturi, Daniel Fanego, Garazi Urkola, Yune Nogueiras, Jone Laspiur, Irati Saez de Urabain, Lorea Ibarra","Spain, Argentina",2021-03-11,2021,TV-MA,92 min,"Dramas, Independent Movies, International Movies","Basque Country, 1609. To postpone their execution, a group of women accused of witchcraft lure their inquisitor into witnessing the witches' Sabbath.",1220,6.4,2021.0
s1222,Movie,Generasi 90an: Melankolia,Mohammad Irfan Ramly,"Ari Irham, Aghniny Haque, Taskya Namya, Marcella Zalianty, Gunawan Sudrajat, Jennifer Coppen",Indonesia,2021-03-11,2020,TV-14,94 min,"Dramas, International Movies","After the devastating loss of a loved one, Abby forms a bond with his sister's best friend as he struggles to move on.",1221,5.4,2021.0
s1223,Movie,The Block Island Sound,"Kevin McManus, Matthew McManus","Chris Sheffield, Michaela McManus, Neville Archambault, Ryan O'Flanagan, Matilda Lawler, Jim Cummings, Jeremy Holm, Heidi Niedermeyer, Willie C. Carpenter, Matthew Lawler",United States,2021-03-11,2020,TV-MA,99 min,"Horror Movies, Independent Movies","On an island, a fisherman's family faces horrors and dark truths when an ominous force begins killing the wildlife and puts their own lives in danger.",1222,5.4,2021.0
s1226,TV Show,Marriage or Mortgage,,,,2021-03-10,2021,TV-G,1 Season,"Reality TV, Romantic TV Shows",A wedding planner and a real estate agent compete to win the hearts and budgets of spouses-to-be. Will they pick fairy-tale nuptials or a dream home?,1225,5.3,2021.0
s1225,TV Show,Last Chance U: Basketball,,,,2021-03-10,2021,TV-MA,1 Season,Docuseries,âLast Chance Uâ hits the hardwood in East Los Angeles as a coach with strong convictions leads young men who hope to fulfill major college potential.,1224,8.3,2021.0
s1224,TV Show,Dealer,"Ange Basterga, Nicolas Lopez","Abdramane DiakitÃ©, Mohamed Boudouh, SÃ©bastien Houbani, Idir Azougli, Julien Meurice, Abdillah Assoumani, Jean-Toussaint Bernard, Romain Vissol",France,2021-03-10,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",Tensions erupt when two filmmakers infiltrate an area ruled by gangs to shoot a music video for a rapper in this gritty found-footage series.,1223,6.5,2021.0
s1227,TV Show,The Houseboat,,"Olli Schulz, Fynn Kliemann",Germany,2021-03-09,2021,TV-14,1 Season,"Docuseries, International TV Shows","With plenty of passion and little know-how, two musicians undertake a daunting project: turn a late singer's houseboat into a creative musical space.",1226,6.6,2021.0
s1228,TV Show,Bombay Begums,,"Pooja Bhatt, Shahana Goswami, Amruta Subhash, Plabita Borthakur, Aadhya Anand, Manish Chaudhary, Vivek Gomber, Danish Husain, Rahul Bose, Imaaduddin Shah, Sanghmitra Hitaishi",India,2021-03-08,2021,TV-MA,1 Season,"International TV Shows, TV Dramas","From boardrooms to society's margins, five ambitious women from various walks of life navigate dreams, desires and disappointments in modern Mumbai.",1227,5.1,2021.0
s1229,Movie,Bombay Rose,Gitanjali Rao,"Cyli Khare, Gargi Shitole, Amardeep Jha, Amit Deondi, Makrand Deshpande, Virendra Saxena, Shishir Sharma","India, United Kingdom, France, Qatar",2021-03-08,2021,PG-13,97 min,"Dramas, Independent Movies, International Movies","Amidst the bustle of a magnetic and multifaceted city, the budding love between two dreamers is tested.",1228,6.5,2021.0
s1230,TV Show,My Way,,"Sherine, Ahmed Fahmi, Bassel Khaiat, Sawsan Badr, Mahmoud El Gendy, Mohammad Adel, Tamim Abdou, Nada Moussa, Tharaa Jubail, Mohamed Mamdouh, Basma Yasser, Laila Ezz El Arab",Egypt,2021-03-06,2015,TV-14,1 Season,"International TV Shows, TV Dramas","In the 1970s, an aspiring singer struggles to prove herself in the face of challenges posed by her strict upbringing and romantic choices.",1229,7.6,2021.0
s1237,Movie,Sentinelle,Julien Leclercq,"Olga Kurylenko, Marilyn Lima, Michel Nabokoff, Martin Swabey, Carole Weyers, Andrey Gorlenko, Antonia Malinova, Gabriel Almaer, Blaise Afonso, Guillaume Duhesme, Michel Biel",France,2021-03-05,2021,TV-MA,81 min,"Action & Adventure, Dramas, International Movies","Transferred home after a traumatizing combat mission, a highly trained French soldier uses her lethal skills to hunt down the man who hurt her sister.",1236,4.8,2021.0
s1236,TV Show,PokÃ©mon Journeys: The Series,,"Ikue Otani, Sarah Natochenny, Zeno Robinson, James Carter Cathcart, Michele Knotz, Cherami Leigh, Rodger Parsons, Ray Chase, Casey Mongillo",,2021-03-05,2021,TV-Y7,4 Seasons,"Anime Series, Kids' TV, TV Action & Adventure","Young trainer Ash and his new friend Goh become research fellows at Professor Cerise's laboratory, traveling all over the world to learn about PokÃ©mon.",1235,7.5,2021.0
s1235,TV Show,Nevenka: Breaking the Silence,Maribel SÃ¡nchez-Maroto,,Spain,2021-03-05,2021,TV-MA,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows","Nevenka FernÃ¡ndez, the plaintiff in Spain's first successful lawsuit against a politician for sexual harassment, breaks her silence after 20 years.",1234,6.9,2021.0
s1234,Movie,Fate of Alakada,Kayode Kasum,"Toyin Abraham, Broda Shaggi, Calabar Chic, Munirat Antoinette Lecky, Khafi Kareem, Bukola Oshibowale, Adebimpe Akintunde, Temisan Emmanuel, Olaniyi Afonja, Sydney Egere",Nigeria,2021-03-05,2020,TV-14,113 min,"Comedies, International Movies","Faking her way through any situation, a social media influencer poses as an event planner and is tasked with throwing an extravagant, star-studded bash.",1233,5.0,2021.0
s1233,Movie,Dogwashers,Carlos Moreno,"Christian Tappan, Anderson Ballesteros, John Ãlex Toro, Ulises GonzÃ¡lez, Leonor LÃ³pez, Hector Mauricio Mejia, Johnnie Castillo, Isabella Licht Delgado, Marlon PÃ©rez Cruz, Kevin AndrÃ©s MuÃ±oz",Colombia,2021-03-05,2021,TV-MA,108 min,"Comedies, Dramas, International Movies","When a narco past his prime refuses to pay a debt to an upstart, only a secret stash of money can save his men. But guess what the gardener just found?",1232,5.7,2021.0
s1232,TV Show,City of Ghosts,,"August NuÃ±ez, Blue Chapman, Kirikou S'hai Muldrow, Michael Ren, Angel Chipagua, Honor Calderon",United States,2021-03-05,2021,TV-Y7,1 Season,Kids' TV,"Meet the Ghost Club! Their adventures take them all around Los Angeles as they interview ghosts, solve problems and learn about their city's history.",1231,5.9,2021.0
s1231,Movie,Aelay,Halitha Shameem,"P. Samuthirakani, Manikandan, Madhumathi Padmanathan, Akalyadevi B., S I Neelambari",India,2021-03-05,2021,TV-14,151 min,"Comedies, Dramas, Independent Movies","A son stoically returns to his village upon his fatherâs death, recalling their chilly dynamic before a bizarre event disrupts his visit.",1230,7.0,2021.0
s1238,Movie,Mariposa,Fajar Bustomi,"Adhisty Zara, Angga Yunanda, Dannia Salsabila, Abun Sungkar, Junior Roberts, Syakir Daulay, Ariyo Wahab, Ersa Mayori, Baim Wong, Irgi Fahrezi",Indonesia,2021-03-04,2020,TV-14,116 min,"Comedies, International Movies, Romantic Movies","New student Acha falls for Iqbal, a high-achieving student who's torn between love and family pressure.",1237,6.7,2021.0
s1239,TV Show,Pacific Rim: The Black,,"Gideon Adlon, Calum Worthy, Erica Lindbeck, Victoria Grace, Andrew McPhee","United States, Australia",2021-03-04,2021,TV-14,1 Season,Anime Series,"After Kaiju ravage Australia, two siblings pilot a Jaeger to search for their parents, encountering new creatures, seedy characters and chance allies.",1238,7.1,2021.0
s1240,Movie,Parker,Taylor Hackford,"Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce, Clifton Collins Jr., Bobby Cannavale, Patti LuPone, Carlos Carrasco, Micah Hauptman, Emma Booth, Nick Nolte",United States,2021-03-04,2013,R,119 min,Action & Adventure,"Parker is a thief â but he has scruples. So when his crew double-crosses him, Parker teams up with an unlikely partner to even the score.",1239,6.2,2021.0
s1241,Movie,Safe Haven,Lasse HallstrÃ¶m,"Josh Duhamel, Julianne Hough, Cobie Smulders, David Lyons, Noah Lomax, Mimi Kirkland",United States,2021-03-04,2013,PG-13,116 min,"Dramas, Romantic Movies","When a mysterious woman arrives in a small North Carolina town, she begins a new life but remains haunted by a terrifying secret.",1240,6.7,2021.0
s1243,TV Show,Murder Among the Mormons,"Jared Hess, Tyler Measom",,United States,2021-03-03,2021,TV-14,1 Season,"Crime TV Shows, Docuseries",High-stakes exploits turn deadly â and shake a global church to its core â in this extraordinary true crime story.,1242,7.0,2021.0
s1242,Movie,Moxie,Amy Poehler,"Hadley Robinson, Lauren Tsai, Patrick Schwarzenegger, Nico Hiraga, Sydney Park, Josephine Langford, Clark Gregg, Josie Totah, Alycia  Pascual-PeÃ±a, Anjelika Washington, Charlie Hall, Sabrina Haskett, Ike Barinholtz, Amy Poehler, Marcia Gay Harden",United States,2021-03-03,2021,PG-13,112 min,"Comedies, Dramas, Music & Musicals","Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",1241,6.7,2021.0
s1244,Movie,Black or White,Mike Binder,"Kevin Costner, Octavia Spencer, Jillian Estell, Bill Burr, Mpho Koaho, Anthony Mackie, Jennifer Ehle, AndrÃ© Holland, Gillian Jacobs, Paula Newsome",United States,2021-03-02,2014,PG-13,121 min,Dramas,A widowed lawyer struggles to retain custody of his biracial granddaughter when the girl's paternal grandmother questions his competence.,1243,6.6,2021.0
s1245,Movie,Indoo Ki Jawani,Abir Sengupta,"Kiara Advani, Aditya Seal, Mallika Dua, Rakesh Bedi, Rajendra Sethi, Chittaranjan Tripathi, Rajesh Jais, Alka Badola Kaushal",India,2021-03-02,2020,TV-14,115 min,"Action & Adventure, Comedies, International Movies","A spirited but naive young woman seeks a one-night stand, but after discovering her dateâs real identity, things quickly go from casual to complicated.",1244,3.3,2021.0
s1246,TV Show,Word Party,,"Victor Yerrid, Alice Dinnean, Alon Williams, Donna Kimball, John Munro Cameron, John Tartaglia, Arty Casas, Dorien Davies, Misty Rosas, Patina Miller",United States,2021-03-02,2021,TV-Y,5 Seasons,Kids' TV,"Meet Bailey, Franny, Kip and Lulu. They're adorable baby animals, and they want you to join the party and help them learn!",1245,5.5,2021.0
s1257,Movie,Tenacious D in The Pick of Destiny,Liam Lynch,"Jack Black, Kyle Gass, JR Reed, Troy Gentile, Ronnie James Dio, Paul F. Tompkins, Ned Bellamy, Fred Armisen, Kirk Ward, Amy Poehler, Tim Robbins, Dave Grohl, Ben Stiller","United States, Germany",2021-03-01,2006,R,94 min,"Comedies, Cult Movies, Music & Musicals","Dreaming of being a rock god, Midwesterner JB heads to California, where he crosses paths with idler KG â giving rise to the musical duo Tenacious D.",1256,6.8,2021.0
s1256,Movie,Seven Souls in the Skull Castle 2011,Hidenori Inoue,"Shun Oguri, Mirai Moriyama, Taichi Saotome, Eiko Koike, Ryo Katsuji, Riisa Naka, Shoko Takada, Makoto Awane, Masato Kono, Tetsuya Chiba",,2021-03-01,2011,TV-14,177 min,"Action & Adventure, Dramas, International Movies","In this cinematic distillation of the electrifying stage performance, seven spirited souls take on the dark threat growing in shadowy Skull Castle.",1255,7.3,2021.0
s1255,Movie,Rain Man,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen, Jack Murdock, Michael D. Roberts, Ralph Seymour, Lucinda Jenney, Bonnie Hunt",United States,2021-03-01,1988,R,134 min,"Classic Movies, Dramas","Motivated by money, a selfish workaholic seeking a piece of his late father's inheritance takes a life-changing road trip with his estranged brother.",1254,8.0,2021.0
s1253,Movie,How to Be Really Bad,Marco Petry,"Emma Bading, Janina Fautz, Ludwig Simon, Samuel Finzi, Emilio Sakraya, Oliver Korittke, Alwara HÃ¶fels, Matilda Marz, Amina Merai, Johann von BÃ¼low, Axel Stein, Theo Trebs",Germany,2021-03-01,2018,TV-14,100 min,"Comedies, International Movies","The devil's sassy (and bored) daughter makes a deal with her dad: If she can turn a good person evil, she gets to ditch hell and stay on Earth.",1252,6.3,2021.0
s1254,Movie,LEGO Marvel Spider-Man: Vexed by Venom,"Andrew Duncan, Ken Cunningham","Robbie Daymond, Ben Pronsky, Josh Keaton, Tara Strong, Jennifer Hale, Laura Bailey",United States,2021-03-01,2019,TV-Y,22 min,"Children & Family Movies, Comedies","When Green Goblin and Venom team up for a disastrous scheme, Spider-Man calls in a wall-crawling ally and must rely on his Spidey senses to stop them.",1253,5.7,2021.0
s1250,Movie,Blanche Gardin: The All-Nighter,"Xavier Maingon, Marc-Antoine HÃ©lard",Blanche Gardin,,2021-03-01,2021,TV-MA,96 min,Stand-Up Comedy,"With self-deprecating humor, French comic Blanche Gardin offers stream-of-consciousness observations on environmentalism, gender relations and herself.",1249,6.6,2021.0
s1252,Movie,Dances with Wolves,Kevin Costner,"Kevin Costner, Mary McDonnell, Rodney Grant, Graham Greene, Floyd ""Red Crow"" Westerman, Tantoo Cardinal, Robert Pastorelli, Charles Rocket, Maury Chaykin, Jimmy Herman","United States, United Kingdom",2021-03-01,1990,PG-13,181 min,"Action & Adventure, Classic Movies, Dramas","On the frontier, a Civil War soldier bonds with a Sioux tribe and adapts to their way of life, becoming their ally amid growing threats.",1251,8.0,2021.0
s1248,Movie,Banyuki,Hidenori Inoue,"Takaya Kamikawa, Izumi Inamori, Taichi Saotome, Jun Hashimoto, Shoko Takada, Makoto Awane, Takaya Yamauchi, Akira Yamamoto, Tetsuya Chiba, Masato Sakai",,2021-03-01,2009,TV-PG,182 min,"Action & Adventure, Dramas, International Movies","In this stage performance filmed for the big screen, an innocent man seeks revenge after breaking free of the prison he was held in for ten years.",1247,6.7,2021.0
s1247,TV Show,A Perfect Day For Arsenide,Sunny Lau,"Wilfred Lau, Hanna Chan, Terence Siufay, Chloe So, Martin Wong, Aaron Chow, So Wai Chuen, Aiden Hung, Sarika Choy",,2021-03-01,2019,TV-MA,1 Season,"Classic & Cult TV, Crime TV Shows, International TV Shows","An eclectic group of people encounters zany situations in this anthology of surreal, offbeat tales from Hong Kong. Based on Mr. Pizza's hit novel.",1246,5.3,2021.0
